id,text,likes,date,views
3281,"Сейчас я занимаюсь подготовкой, поэтому вам должно быть все понятно и близко.
#Кожевников_mipt А.П.",37,1539255304,3824
3278,"Этот автомат игрушечный

#Зухба_mipt А. В.",38,1539211706,3767
3274,#Колдунов_mipt,184,1539208290,4878
3269,"*задача о случайных блужданиях на прямой*

— оставшееся время я буду объяснять вам, как вредно пить! 

*из-под какого-то стола явственно раздаётся звон стеклянной бутылки*

______________

— вам придётся e^50 раз напиться, чтобы за миллион шагов отойти от кабака хотя бы на десять тысяч. всё очень плохо. вечный алкоголизм. 

#Райгородский_mipt",105,1539195059,4070
3267,"Я — труба! 
Я хочу, чтобы по мне текла вода! 
И я вам даже за это заплачу!

(лекция о макс потоках мин стоимости)

#Рухович_mipt",81,1539175400,3317
3265,"Во время войны и синус может стать двойкой.

#Новиков_mipt",73,1539162102,3154
3264,,1,1539162051,2709
3263,"b чуть-чуть согрешил и породил ε... но всё остальное, что он породил - прекрасно! 
#Сорокин_mipt",50,1539160533,2883
3257,"А как вы думаете, можно ли с помощью только внутренних сил изменить мою ориентацию?

#Попов_mipt В.Ю.",139,1539069456,4108
3254,"Вчера же было воскресенье, зачем вы ротор брали?

#Попов_mipt В.Ю.",54,1539012549,3571
3250,"Ребята, это магнит.
...
Магнит, это ребята

#Колдунов_mipt",204,1538822020,5147
3248,"- И это чудо нам говорит : « да на жгутике я вашу ДНК вертела..»

#Марьинский_mipt",126,1538811303,5137
3243,"С: Я просто не так всегда делаю (о разложении дроби по Тейлору).
П: Я не знаю, как делаете вы, но я всегда делаю правильно.

#Полищук_mipt",65,1538746383,3756
3240,"*студент решил задачу у доски*
С: А я синусы не люблю.
П: Синусы не любите? А может вам еще и косинусы не нравятся?
#Гриценко_mipt",82,1538673065,3830
3237,"Автоморфизм Хрени есть отображение Хрени в себя, сохраняющее Хреновую структуру.

#Канель_Белов_mipt",106,1538644461,3796
3234,"11 октября в Актовом зале Лабораторного корпуса МФТИ пройдет бесплатная лекция Bain & Company, где консультант Алексей Семаков расскажет, как техническое образование помогает ему решать задачи по повышению эффективности бизнеса. Кстати, он окончил МФТИ и сейчас занимается проектами в области авиации, железнодорожных перевозок, страхования жизни и добычи полезных ископаемых. А далее вас ждет разбор реального кейса из практики компании и сессия ответов на вопросы. Встречаемся в 19:00, обязательно регистрируйтесь: https://goo.gl/xnykBj",5,1538595600,3616
3233,"Четырёхмерный тетраэдр называется «симплекс». Слышали такое замечательное слово? 
Симплекс.
Симплекс из апельсинов.
Апельсимплекс.

#Райгородский_mipt",188,1538575461,4875
3229,"Дело пахнет производной.

#Кулешов_mipt",125,1538562104,3769
3227,"Твоя задача не физиком стать, а к экзамену подготовиться

#Ипатов_mipt Е.Б.",148,1538555993,3843
3225,"Разбудите в себе Ферма!
#Загрядский_mipt",74,1538547840,3461
3218,"Вот когда вы бежите по электричке в сторону контролёров, это относительное движение.

#Иванов_mipt А. П.",92,1538496853,3757
3213,"Знаете, есть выражение: «гора родила мышь»? Так вот, это не мышь - это клоп. А вот это - мышь.
...
А это уже котик. Такая зверушка... более содержательная.

#Райгородский_mipt",65,1538490996,4072
3211,"С: Зато на экзамене Вы над нами посмеётесь.
П: Нет, я не смеюсь над студентами на экзамене. Могу во время сдачи пошутить, а на экзамене зачем над чужим горем смеяться.

#Терёшин_mipt",136,1538488807,3757
3208,"Мы доказали это для потери одного шара. Ничего не изменится, если мы возьмем r потерь шаров. Ну да, такие мы лохи, что постоянно теряем шары.
#Резниченко_mipt",110,1538477118,3576
3205,"Определите, на каком уравнении вы сидите.
#Бишаев_mipt",43,1538460180,2938
3204,"Оба удовлетворения будут удовлетворяться
#Бишаев_mipt",62,1538431436,3105
3199,"Закон Био-Савара-Лапласа...если я его щас вспомню, то ты мне купишь кофе.
#Вахитов_mipt",110,1538422482,3167
3193,"На физкультуре:
П: Каким должен быть борец? Сильным, дисциплинированным, стойким. Каким еще?
С: Умным!
П: Да, умным. Но не обязательно... Он должен быть беспощадным. Шучу.
#Болгов_mipt",64,1538295048,3620
3188,"Видите законы, которые я стёр? Посмотрите на них внимательнее. 
 
#Колдунов_mipt",202,1538214633,4795
3186,"*показывает, что для того, чтобы код скомпилировался, нужно сделать нечто неочевидное*
группа: — чтооо? чем это мотивировано вообще.
Х: это мотивировано тем, что этот язык придуман в семьдесят втором году.

#Хотов_mipt",173,1538206680,4577
3183,"Ну, типичная теорема о двух милиционерах. Вот, один у нас гвоздями к полу приколочен, а второй тащится к нему.
#Константинов_mipt",81,1538146433,3651
3182,"Дозы математических абстракций на сегодня хватит

#Сорокин_mipt",79,1538122957,3492
3180,"*О частных производных*
Пишите их сами, 9 штук, я сам с трудом дописываю вторую строчку...
#Александров_mipt",63,1538115360,3588
3178,"*чинит сломанную дверную ручку*
П: Это МФТИ, чего вы хотели?
#Голубев_mipt",133,1538074318,3897
3176,"Энергия - это путь к силе
#Александров_mipt",86,1538061188,4723
3173,"(Расписывает решение на несколько досок)
Тогда это очевидно. Всего лишь одна доска!

#Константинов_mipt",66,1538045010,3446
3172,"Тематический мерч!
http://mathandphysics.myprintbar.ru",1,1538042930,2923
3169,"*отнимает швабру для доски*
П: Каждый должен заниматься своим делом.
#Голубев_mipt",58,1538038750,3335
3168,"Судя по тому, как одна девушка трепыхалась, линейная алгебра вошла в неё с точностью до наоборот.

#Иванов_mipt А.П.",100,1538025000,4604
3163,"Точка - это много.

#Александров_mipt",63,1537971753,3530
3157,"И тут начинается соревнование бесконечности

#Гавриков_mipt",47,1537949253,4258
3156,"Фамилию свою помните?

#Аланакян_mipt",48,1537939680,3241
3154,"Плоские волны не нормируются, поэтому их не существует.

#Федоров_mipt",46,1537910754,3387
3152,"*звонит телефон*
А.П.:*берет трубку* Ракетная база на проводе! Говорите!

#Черняев_mipt",88,1537894631,3472
3151,"(На первой сдаче лабораторной преподаватель ставит 5 и 6 с натяжкой)
С: А другие преподаватели ставят обычно восьмерки, а то и десятки за такие отчеты!
П: Хм, ну, чтобы получить десятку... вам нужно перевестись в другую группу...

#Нухов_mipt",104,1537894604,3499
3144,"В современных, тудыть его растудыть, системах...

#Лунёв_mipt",57,1537866817,3231
3141,"*Пишет на доске преобразование формулы от x1 и x2*
С: Извините, у вас в последней строчке все двойки внизу.
П: (Стирает все индексы) Будете жаловаться, вот так писать буду. Удачной отладки!
#Ирхин_mipt",87,1537854780,3350
3137,"Будем заниматься вопросом, как все сделать, ничего не делая
#Зверев_mipt",94,1537804935,5662
3136,"Максвелл он не на пальцах... он узаконил это математически

#Аланакян_mipt",51,1537792419,3224
3133,"Если ничего нет, то решаете диффур и будет вам счастье
#Зверев_mipt",56,1537782771,3380
3132,"Я сталкивался с тем, что кто-то этого не знает и плакал. Не я, конечно.
#Зверев_mipt",83,1537769040,3505
3126,"Уравнения Лагранжа первого рода— это для мехмата и прочих, как говорится, слабых духом отморозков
#Зверев_mipt",153,1537723856,4105
3125,"Бюретка - это не коровка, вниз тянуть не надо!
#Талисманов_mipt",64,1537723848,3427
3123,"- Так, я надеюсь, что вы знаете, как надо гасить спиртовку. А то у меня тут один из биоинформатики берет в руку это спиртовку , нежно задувает ее, словно у него только что закончился романтический ужин, а он надеется на прекрасное продолжение...

#Чернов_mipt",353,1537702483,9075
3122,"*во время решения задачи*
Здесь как в законе Мерфи - если всё идёт хорошо, значит, вы чего-то не заметили.
#Батхин_mipt",104,1537691886,3834
3120,"П: Так, надо разобрать ещё одну задачу.  Сколько осталось?
С: Одна минута. 
П: Я успею!

#Ключиков_mipt",88,1537634030,3451
3119,"- Я своим студентам рассказывал, а вы сейчас покиваете головой в знак того, что это очевидно.

#Воронов_mipt",54,1537626571,3343
3107,"Посещавшие лекции поймут:
Vous comprenez?
#Киселев_mipt",33,1537605274,3541
3104,"Это и есть здравый смысл: ничего не делаем —а результат есть.
#Бурмистров_mipt",85,1537574858,4046
3101,"(студент) - У меня вопрос...
- отлично, а я то тут при чём?
#Редкозубов_mipt",148,1537545388,3992
3100,"Преподаватель только что доказал теорему, широкими жестами стирает мел с доски. Студент из зала:
- Простите...
Преподаватель, не отрываясь от доски, очень великодушным тоном:
- Прощаю!

#Редкозубов_mipt",172,1537517516,4091
3095,"Слово ""очевидно"" должно использоваться только по взаимному согласию
#Александров_mipt",177,1537476240,4242
3093,"В школе ты наверняка был звездой, а в универе все придется начинать заново. Бесплатный онлайн-интенсив «Курс первокурсника» — это 4 статьи, серия вебинаров и 5 историй успеха от Changellenge », которые помогут выжать максимум пользы из первых же месяцев обучения. Среди лучших будут разыграны ценные призы: iPad 2018, JBL Charge 3 и Xiaomi Mi Power Bank 2. 
 
Программа разделена на 2 направления: бизнес или технологии и IT. Подай заявку по ссылке до 30 сентября включительно: https://goo.gl/Hybn5X",6,1537472400,2926
3088,"Приведу пример хороших (связных) множеств A и B на плоскости, а не каких-нибудь там выродков.
#Скопенков_mipt А.Б.",46,1537458246,3196
3081,"Есть подстановки Эйлера, но мы выше этого
#Замана_mipt",78,1537443393,3902
3078,"Пить можно на занятии... Только не крепкие напитки! Ну, до 10 градусов...
#Козицин_mipt",99,1537435775,3193
3076,"Теперь давайте отойдите. Не всмысле свалите, а просто отойдите.
#Зверев_mipt",71,1537420380,3400
3073,"П.-Вы где этот график делали?
С.- Ну в Питоне...
П. - Этого питона надо поместить в террариум!

#Ипатов_mipt Е.Б.",183,1537374182,3880
3068,"Он вычислил, но не считал.
#Ромишевский_mipt",44,1537365986,3122
3064,"У нас конечное количество подозреваемых точек - ну две, ну три

#Дымарский_mipt",39,1537349215,3371
3063,"Во-первых, f - биекция. А во-вторых, она сохраняет порядок. Или, как иногда говорят, уважает порядок.
#Мусатов_mipt",53,1537335960,3238
3058,"Диффуры - это когда мне скучно, а вам опасно.

#Зухба_mipt Р. Д.",143,1537284942,3809
3055,"Система сломалась как обычно: на студентах. 

#Лунёв_mipt",104,1537268800,3298
3053,"Пока вижу, что нелегко, но привыкайте.

#Редкозубов_mipt",78,1537255007,3762
3051,"Понятно, что тележка пописает на штору и поедет. Ну вот, в принципе, к концу семестра вы должны будете уметь рассчитать закон движения этой тележки. 

#Попов_mipt",72,1537250024,3628
3048,#Хирьянов_mipt,163,1537217340,4234
3045,"Я всегда удивлялся вопросам: ""Сколько лет было бы Пушкину, если бы он жил в наше время?""... Если бы что? Если бы не Дантес?
#Холин_mipt",57,1537193515,3375
3042,"– Меня когда на улице дорогу спрашивают, я всегда отвечаю, даже если не знаю.
#Попов_mipt В.Ю.",140,1537169393,3724
3040,"Вы стимулируете меня на мысль не дебил ли я. И таки да!
#Зверев_mipt",85,1537164501,3996
3035,"(с) -вы зачем издеваетесь над маленькой девочкой? 
(п) -ТАК В ЭТОМ ЖЕ ВЕСЬ КАЙФ!
#Зверев_mipt",85,1537102518,3731
3033,"Вот будете вы писать формулу для себя, будете писать аккуратно. 20 формул - ещё аккуратнее, 20 страниц формул - Вы каллиграфически будете их выписывать. А уж 200.. ну тогда вы поймёте смысл жизни
#Зверев_mipt",76,1537087799,3601
3031,"Я же должен приучать вас к взрослости, а взрослость - это жульничество
#Зверев_mipt",95,1537078257,3662
3027,"*Пишет большое выражение с интегралами*
Ну... зачем нам такой большой интеграл? Пусть он будет ноль.

#Гавриков_mipt",97,1537041773,3762
3026,"Всё, что воняет и взрывается, это химия, всё, что ползает и зелёное - биология. 
#Максимычев_mipt",140,1537037770,3800
3023,"Доказательство теоремы:
...и вот это вот равно единице, это нулю, а это вообще черт знает чему...
#Сакбаев_mipt",79,1537009013,3384
3018,"Курс теоретической физики с непривычки может показаться тяжёлым. Он и с привычки тяжёлый.
#Зверев_mipt",226,1537005611,4434
3013,"Я и спрашиваю, 7 или 11?
Правильно, два!
#Зверев_mipt",83,1537005090,3418
3007,"Работаем ручками
#Замана_mipt",27,1536995988,3287
3006,"Времени еще много, можно даже потупить немного...
#Замана_mipt",93,1536961521,3998
3003,"*идет сдача лабы*
С:(афигенно расшаривает всей группе теорию)
П: Молодец, поставлю за отчет тебе отл 9, а за теорию хор 7.
С: Почему хор 7?
П: Ну, мне так внутренне показалось.
С: ...
#Удалова_mipt",92,1536943725,3295
3000,"-вы, как обычно, не понимаете, что происходит. так бывает почти всегда, когда вы программируете на С++.
#Журавлёв_mipt",139,1536925983,3868
2998,"*идёт лекция, АП обозначает транспонирование штрихом*
С: А можно, пожалуйста, обозначать буквой ""Т""? Мы так привыкли просто.
АП: Ну как же, ну нет, нельзя...Хотя ладно, можно!
*Стирает штрихи, пишет ""Т""-шки*
Хотя нет, нельзя!
*Стирает только что написанные ""Т""-шки, снова ставит штрихи*
#Маркеев_mipt",88,1536919655,3343
2996,"Начинается повальное сокращение
#Раевский_mipt А.О",38,1536899128,3327
2993,"(С): А там оно проскальзывает?
(П): Да подождите вы со своим проскальзыванием... *смотря на студента из аудитории* какой красивый мальчик.

#Овчинкин_mipt",237,1536862207,5750
2991,"Вот когда вы после тензоров смотрите на векторные расслоения, вы чувствуете расслоение своего мозга
#Огарков_mipt",123,1536860702,3941
2989,"Ну, я прям исхитрился, чтобы эту задачу решить. Как же бедному студенту догадаться до такого? 

#ТерКрикоров_mipt",87,1536848692,3207
2985,"у препода звонит телефон. 
сбрасывает, продолжает рассказывать.
звонят второй раз.
""да что ж такое. я занят"", - сбрасывает.
звонят третий раз: из аудитории спрашивают, мол, может это важно?
внимательно смотрит на экран и говорит: ""нет, с московского номера важно быть не может""

#Теймуразов_mipt",136,1536820887,3465
2980,"студент, задумчиво глядя на доску с решением не самой простого диффура: - хм, это вроде довольно логичное решение.
А.М., очень довольно: - спасибо! я очень старался и удостоился похвалы. а если вы будете решать задачи так же хорошо, как я, я тоже буду вас хвалить.
#ТерКрикоров_mipt",96,1536809966,3286
2979,"АП: *телефон звонил 10 минут* «Серёг, я лекцию читаю!»
Студент с галерки одногруппнику: «Серёг, слышал? Не мешай человеку лекцию читать!»

#Черняев_mipt А.П.",121,1536809919,3393
2975,"Ну поделили мы на ноль, и что?

#Филатов_mipt И. В.",90,1536742292,3414
2974,"Не надо относиться к десятке как к фетишу.
#Александров_mipt Н.Л.",88,1536739823,4008
2972,"Нарисуем покрупнее бесконечно малые площади.
#Вахитов_mipt",125,1536738802,3212
2967,"*о вольфраме*

Продвинутые студенты используют альфа-математику

#Иванов_mipt А. П #теормех",73,1536730680,3494
2966,"Вроде как все физтехи, но некоторые очень удивляют
Вот с какого .ru добавил..",19,1536729588,3018
2957,"*семинар у первого курса*
(П) -Вы уже почувствовали нехватку времени на физтехе?
(С) (хором) - Да!
(П) - А что это значит? Это значит, что мы будем экономить? А где мы будем экономить? Вот подходит к вам преподаватель и предлагает записаться на факультет, а вы ему должны задать вопрос: ""А когда я матанализ учить буду?""
#Сизых_mipt",140,1536699789,3915
2955,"На лекциях разрешается есть, пить, спать, делать домашку и даже не ходить на них вовсе.
#Дербышева_mipt",166,1536686714,3418
2953,"*пишет на доске уравнение, в котором есть темная материя*
- Вам видно? 
- Нет
- Ну и ладно, это темная материя, чего её видеть? 

#Горбунов_mipt",144,1536679848,3242
2951,"не знаю, можно ли так писать... наверное, нельзя. но я всё равно напишу. 
#Эрлих_mipt",93,1536674416,3534
2948,"Алло. У меня лекция, не звоните мне больше. Никогда.
#Терешин_mipt",280,1536661664,5226
2944,"Натягиваем змею на глобус, говорим, что это гауссово распределение...
#Петрукович_mipt",76,1536591341,3212
2942,"Один любит арбуз, а другой свиной хрящик... Поэтому в литературе вы встретите разные взгляды
#Крымский_mipt",68,1536576399,3239
2941,"Из пушки постреляем? Конечно. Ну что за лекция, на которой не стреляют?
#Попов_mipt",138,1536576388,4192
2937,"Если нам нужен один аргумент, то аргумента будет два
#Красильников_mipt",71,1536557445,3148
2936,"на китайский и всякие извращения четырёх байт более чем достаточно. 
#Яковлев_mipt",67,1536477597,3504
2935,"Для того чтобы доказать это, нужно пролить много интеллектуальной крови. Чем мы и занимаемся.
#Дымарский_mipt",105,1536415235,3710
2931,"Если вы хотите загореть вашу спину, то вы стараетесь лечь на экваторе, в полдень, чтобы увеличить поток лучей.
#Овчинкин_mipt",88,1536383295,4614
2928,"-Чем отличается team lead от Junior? Ну, во-первых, у них прически разные.
- И одного есть руки, а у другого нет!
#Федотов_mipt В.А.",37,1536345074,3306
2927,"Формула суммы геометрической прогрессии — она должна быть в душе, а не в памяти, понимаете?
#Бурмистров_mipt",169,1536341678,4714
2926,"Даже филолог должен знать корпускулярно волновой дуализм
#Морозов_mipt",113,1536326261,3842
2922,"Я вас поздравляю с началом учебного года, но лучше б он не начинался.
#Ипатов_mipt Е. Б.",174,1536317495,5001
2921,"Дайте мне совершить революцию, и я научу ваших детей считать.
#Хирьянов_mipt",96,1536313804,4279
2919,"Теорема единственности говорит о том, что если вы нашли решение, то можете расслабиться.
#Аланакян_mipt",140,1536304569,3242
2916,"Пользуясь вашим замешательством, докажем лемму
#Дашков_mipt",121,1536301165,3549
2914,"Я не могу придумать никакого приличного объяснения, почему это так, кроме того что дальше будет хорошо.
#Шестаков_mipt",73,1536287047,3134
2909,"– Сколько у нас времени ещё?
– Ещё 10 минут
– О, как раз пора заканчивать.

#Усков_mipt",58,1536236626,2996
2907,"Our mind, just like Moscow, never sleeps.
#Козлова_mipt",62,1536221210,2867
2905,"Если неверно, что неверно что-то, то это что-то.
(про not(not(A))=A)
#Шестаков_mipt",77,1536204366,3264
2904,"Этот поток никакого рояля не играет.
#Коротеев_mipt Г.А.",43,1536204354,2797
2899,"Знаете, что такое хер?
Это буква ""Хэ""
#Трушин_mipt",41,1536128199,3110
2898,"*Рисует на доске картинку* 
- Только если на экзамене вас спросят, откуда такие картинки, не говорите, что я рисовал вам их на лекции 
#Шаньков_mipt",166,1536088557,3758
2897,"*Пишет формулу на доске* 
- Это важная формула, теперь запишите ее в склерозник
#Михайлова_mipt",101,1536088546,3657
2892,"Девушка, этот интеграл сходится, или нет?
(молчание)
Ну как? Мы же уже на девятом месяце?
#Трушин_mipt",73,1536081751,3183
2891,"Когда глазами смотришь, можно не то увидеть.
#Трушин_mipt",78,1536081736,3252
2887,"Те, кто не сдаст хотя бы одно задание, пойдут не на основной экзамен, а в некое чистилище...

#Иванов_mipt А.П. #теормех",91,1536061004,3229
2885,"Мы, конечно, иногда стараемся вас обмануть...но, не в этот раз.
#Гавриков_mipt",97,1535920670,3976
2833,"Друзья, будущие первокурсники, присоединяйтесь!",31,1531681411,6477
2828,"Наш семинар медленно перерастает в шоу под названием ""Всё, что я не знал в школьной математике, но боялся спросить"".

#Притыкин_mipt",329,1530644699,10005
2827,"Это как вы в хлебный магазин заходите, а там ботинки на прилавке стоят!

#Морозов_mipt Е.Н.",58,1530540250,7073
2823,"Вот представь: нога там, рука здесь, туловище ещё где-нибудь — а человек-то где?

#Морозов_mipt Е.Н.",57,1530449144,6539
2813,"— Вы между турами [чемпионата России по футболу] приходите в сознание? 
— Что? 
— Я понял.

#Притыкин_mipt",153,1530221881,6342
2809,"Вы сложили всю работу в мешок, а в мешке работы сейчас никто не носит. Это только раньше так носили, когда носить было нечего.

#Морозов_mipt Е.Н.",52,1530189962,5556
2804,"25 июня 17.00. (Первая пара закончилась, осталась еще одна)
""А сейчас нам с вами нужно решить, как быть дальше. У нас с вами два варианта:
1) Футбол уже начался...""
#Локшин_mipt",83,1529940628,5563
2802,"Если очень долго ничего не делать, а потом понадобится собраться и что-то сделать, то собраться получится очень ненадолго и это что-то получится весьма плохо.

#Притыкин_mipt",186,1529870626,8590
2799,"Значит, этот член можно зачеркнуть... Ну что вы так слабо его зачеркнули. Надо было зачеркнуть смело так, весело. Это ведь хорошо, когда члена нет.

#Притыкин_mipt",160,1529765702,6039
2798,"Если вы нарисовали картину про трёх медведей, так и пишите: ""Рис. 1. Три медведя"", — а то вообще непонятно, что нарисовано.

#Морозов_mipt Е.Н.",114,1529687245,5492
2795,"И зачем я вас взял, вы слишком медленно думаете!
#Бурмистров_mipt",105,1529613004,5840
2792,"(После вывода формулы)
""Итак, я родил массу озона""
#Шеронов_mipt",93,1529505084,5137
2788,"Вы неправильно оформляете работу, а следовательно вы не понимаете её суть.

#Морозов_mipt Е.Н.",82,1529450297,5256
2786,"Вы пишите, как я пою.

#Мироненко_mipt",51,1529424636,5040
2784,"- Почему Lp — ЛНП?
- Это очевидно
- Про сумму не очень очевидно
- Про сумму понятно каждому млекопитающему

#Коновалов_mipt",57,1529329662,5223
2782,"Нельзя ставить скобку после римской цифры, римская цифра — наивысшая по рангу. Ставя скобку, вы занижаете её ранг. Получается, вы бесконечность устремляете к нулю!

#Морозов_mipt Е.Н.",78,1529304213,5070
2779,"Помните задачку 19.1.5 в том семестре?

#Мироненко_mipt",118,1529251997,4935
2778,"""Да это не задача, а тест на вменяемость""
#Бурмистров_mipt",169,1529239830,5668
2776,"Мы хорошо умеем делать две вещи: первая — это, конечно, спать... а вторая — делать элементарные преобразования строк.

#Мироненко_mipt",121,1529234421,5491
2770,"Буква дзета есть любая закорючка, непохожая одновременно на ро, кси и этта!

#Притыкин_mipt",212,1529187707,5759
2769,"Групповая сдача — это... хуже группового секса.

#Мироненко_mipt",86,1529187616,4750
2768,"*Пытается пролистнуть следующий слайд*
- Вжух, вжух, вжух...аааа, памагити
#Киселев_mipt",164,1529185030,5210
2750,"Здравый смысл не всегда присутствует в квантовой механике.

#Тернов_mipt",165,1529088069,5436
2748,"Так, девочки и мальчики: там, где шары - там и локальные свойства...
#Знаменская_mipt",62,1529065520,4648
2746,,2,1528896368,4203
2745,"это были специалисты высочайшего уровня! конечно, не все могли спаять танцующий тостер, но...
#Рословцев_mipt",109,1528717967,5418
2743,"...И особенность заключается в том, что этот потенциал, вообще говоря, не симметричен относительно положения равновесия. То есть, вот видите, он вот такой вот какой-то несколько несимметричный
#Гавриков_mipt",82,1528669146,5369
2741,"Во время письменного экзамена по физике:
-Ну что, решили вторую задачу?
-Решил!
-О как... Ну ничего, армия ждать умеет.
#Плис_mipt",253,1528630263,6572
2739,"На консультации:

П: Ну, еще одну задачку разберу, в качестве бонуса...которую никто не просил
С: Слив?
П: Конечно! Как же без него?
#Попов_mipt",152,1528537914,5484
2738,"Я вам эту задачу даже двумя способами решу. Одним правильным и одним неправильным
#Попов_mipt",186,1528462084,5206
2735,"С экзамена по УМФ. О методах присоединенных операторов и Ковалевской, соответственно.

""Я не люблю, когда вас учат стрелять из пушки по воробьям. Вам надо научиться хорошо стрелять из рогатки. И тогда вы, увидев действительно сложную задачу, сразу поймёте что из рогатки её не завалите.""

#Колесникова_mipt",80,1528372245,4976
2730,"Есть вектор, а есть директор.
#Суровцев_mipt",84,1528177874,5143
2728,"X едет, едет, доезжает до единицы.

#Бурцев_mipt",69,1527882567,5693
2719,"Матч века проводится, как следует из названия, раз году.
#Рухович_mipt",242,1527436967,6854
2714,"Если у вас есть время, пожалуйста, пишите фамилию Вейерштрасса полностью. 
 
#Иванова_mipt",207,1527329290,7068
2713,"Чем я отличаюсь от вас? Я умею считать
#Миланич_mipt",101,1527268561,6176
2712,"Бывает, что и о-малое расходится. Математика - наука подлая. 

#Зухба_mipt Р. Д.",131,1527268553,6115
2708,"А теперь вернёмся к нашим баранам. К вам.

#Кучеренко_mipt",183,1527176210,6424
2706,"Идёт сдача задания по общефизу
С: Ну, я не знаю.
П: Если не знаете - придумайте!

#Лапушкин_mipt",120,1527151303,5313
2703,"От того, что вы здесь написали, жить больше не хочется.
#Бурмистров_mipt",170,1526978301,6174
2701,"Надо сразу признаваться, что вы понимаете, а не скрывать это.
#Попов_mipt",109,1526978066,5611
2698,"""Представьте, что вам срочно нужно сделать атомную бомбу.""

#Холин_mipt",156,1526890411,5651
2697,"Доброе утро, Физтех!",42,1526875895,5057
2693,"Факультет физики НИУ ВШЭ приглашает студентов технических специальностей 26 мая принять участие в Конкурсе студенческих научных работ по физике: https://physics.hse.ru/physcomp2018 
Конкурс по своей сути является конференцией - формат участия: устное выступление с докладом по своей теме исследований (не более 20 минут на доклад и дискуссию). 
 
Участие бесплатное, иногородним студентам будет предоставлено место в общежитии НИУ ВШЭ (с 25 мая). Конкурс пройдет на факультете физики: ул. Ст. Басманная, д. 21/4, стр.5 (м. Курская, м. Бауманская, м. Комсомольская). 
 
Успешное участие в конкурсе гарантирует льготы при поступлении в магистратуру: победители конкурса будут приняты без вступительных испытаний, призерам будет засчитан максимальный балл за одно из двух вступительных испытаний (за конкурс ""Портфолио""). 
 
Регистрация - до 23 мая. Форма регистрации: https://physics.hse.ru/physcomp2018/expresspolls/poll/218761920.html 
Тезисы докладов принимаются по адресу facultyofphysics@hse.ru. 
 
Организаторами конкурса являются факультет физики НИУ ВШЭ и партнеры факультета – институты Отделения физических наук РАН: 
- теоретической физики им. Л.Д. Ландау; 
- физики твердого тела; 
- общей физики им. А.М. Прохорова; 
- космических исследований; 
- физических проблем им. П.Л. Капицы; 
- спектроскопии. 
 
Подробную информацию о приемной кампании в магистратуру можно найти здесь: https://physics.hse.ru/news/219348538.html 
Здесь магистранты факультета рассказывают о своей научной работе: https://www.hse.ru/news/admission/219319888.html 
Во вложении - небольшая презентация, посвященная образовательной программе магистратуры факультета физики. 
С любыми вопросами о поступлении и обучении на факультете физики НИУ ВШЭ можно обращаться по адресу facultyofphysics@hse.ru",9,1526745610,4553
2684,"На доске написан анекдот:
Заходят три логика в бар.
Бармен: Все будут сок?
Первый: Не знаю.
Второй: Не знаю.
Третий: Да!

П: Обычно логики не сок пьют.

#Дашков_mipt",147,1526730739,6446
2681,"""Хоть и нехорошо прибегать к рисункам в геометрии, но что поделать...""

#Умнов_mipt А. Е.",106,1526712040,5276
2679,"Я КАК МАМА-УТКА ГОВОРЮ: “КРЯ!” — А ВЫ ЭТО ""Кря"" ПОВТОРИТЬ НЕ МОЖЕТЕ! ХОТЯ ВЫ ЭТО “КРЯ” ДОЛЖНЫ БЫЛИ ПРОЧИТАТЬ У СЕБЯ В УЧЕБНИКЕ.

#Гаврилова_mipt",177,1526668685,5253
2677,"30 мая состоится технологичная игра Cup MISIS Case для студентов всех курсов и старшеклассников. Тебе предстоит решишь задачу, стоящую перед технологическими компаниями, и представить свою идею экспертам. Во время игры ты ставишь себя на место сотрудника компании, вовлекаешься в процесс и лучше усваиваешь полученный опыт. В конце мероприятия мы выдадим тебе официальный сертификат об участии. Лучшие участники выиграют участие в образовательном кампусе НИТУ «МИСиС» в Абхазии летом 2018. 
 
Доступные секции: 
— Искусственный интеллект в металлургии (для студентов) 
— Цифровой двойник производства (для студентов с уклоном в IT и экономику) 
— Металлург будущего (для школьников) 

Регистрируйся до 29 мая включительно: https://goo.gl/hoKh4W",2,1526645101,4300
2673,"На третьем курсе уже неприлично спрашивать материал первого семестра, потому что его не помнит ни студент, ни сам преподаватель.

#Панкратов_mipt",297,1526570311,6265
2672,"Что вы делаете? Боже, студент 1 курса МФТИ пинает самцов крыс и говорит: «Ну тупые, ну тупые!» Еще немного, и вы сможете преподавать физметоды, все задатки для этого у вас есть. 
#Скобеева_mipt",267,1526568625,7508
2670,"Ну, думаю, все равно за этим уже никто не следит. Оставим это как упражнение на дом
#Загрядский_mipt",56,1526558204,4921
2668,"Эксперимент - это разговор с Господом Богом

#Шаулов_mipt",116,1526540119,5491
2666,"Таким образом вы можете блеснуть ерундицией на экзамене.

#Чубаров_mipt",159,1526378060,5850
2662,"(О замене переменных): Видишь бяку - обозначь!
#Скубачевский_mipt",164,1526241265,6063
